subseries,filename,path,size,created,modified,accessed,md5,sha1,flagged,labels,comment,type,exportedAs
Bookmark: 01 Subseries I: Articles,VERMFIN2.BIB,/CM080.ad1/A::A:\/VERMFIN2.BIB,5051 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/23/1992 11:52:40 AM (1992-12-23 19:52:40 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),EB5E82B80A45AB9E83FEBE6118F026C9,6BF4EF55D92382566D36841C4188EC128FABA152,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\VERMFIN2.BIB.wp5
Bookmark: 01 Subseries I: Articles,VERMFIN2.BIB,/CM029.ad1/A::A:\/VERMFIN2.BIB,5051 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/23/1992 11:52:40 AM (1992-12-23 19:52:40 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),EB5E82B80A45AB9E83FEBE6118F026C9,6BF4EF55D92382566D36841C4188EC128FABA152,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\VERMFIN2.BIB[126016].wp5
Bookmark: 01 Subseries I: Articles,VERMGAST,/CM080.ad1/A::A:\/VERMGAST,66908 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/2/1993 7:10:48 PM (1993-06-03 02:10:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),230A21495D81648B12EBEA58F212E58E,AC7430CEB340C1837979BE0D2DD6875FFAE50F78,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\VERMGAST.wp5
Bookmark: 01 Subseries I: Articles,VERMGAST,/CM029.ad1/A::A:\/VERMGAST,66908 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/2/1993 7:10:48 PM (1993-06-03 02:10:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),230A21495D81648B12EBEA58F212E58E,AC7430CEB340C1837979BE0D2DD6875FFAE50F78,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\VERMGAST[126004].wp5
Bookmark: 01 Subseries I: Articles,VERMGAST.BAK,/CM079.ad1/A::A:\/VERMGAST.BAK,67905 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/23/1992 2:04:54 PM (1992-12-23 22:04:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5F4EB830CD39640A28F2B3FED993BF72,2E6870472AE1574852C9D3712A05EB761EE0AD9A,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\VERMGAST.BAK.wp5
Bookmark: 01 Subseries I: Articles,WHYDARWI,/CM072.ad1/A::A:\/WHYDARWI,38944 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1996 7:26:44 AM (1996-06-14 14:26:44 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),271BBD4AD18E56D304CB2BA5DDD56CE8,8187B20EE13609098D918F7997C1BB7DE7305F17,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\WHYDARWI.wpd
Bookmark: 01 Subseries I: Articles,WILSON,/CM081.ad1/A::A:\/WILSON,13992 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/22/1992 3:37:10 PM (1992-12-22 23:37:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),DA1681E0D5A5BFE48AFED6FE07DBC4D9,46D5DE861CF12B789419A42F59E44CCE59FA693A,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\WILSON.wp5
Bookmark: 06 Subseries VI Teaching,BIL792,/CM078.ad1/A::A:\/BIL792,5180 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/11/1992 9:58:36 AM (1992-03-11 17:58:36 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),74F96A00E7115E641E78F7AA44B4045E,865949A087E2D01BA5997386162D977E607D41E2,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\BIL792.wp5
Bookmark: 06 Subseries VI Teaching,BIO17'92,/CM078.ad1/A::A:\/BIO17'92,6450 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/14/1992 9:07:54 AM (1992-05-14 16:07:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5FCB27F0574AB375CB0B078F810A82B8,9EEAC41E49CDD07427B0655F68F25F4D8AF8FA8A,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\BIO17'92.wp5
Bookmark: 06 Subseries VI Teaching,BIO7-3,/CM078.ad1/A::A:\/BIO7-3,2087 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/20/1993 11:43:40 AM (1993-01-20 19:43:40 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),403C8E1FA93F15D23AD98CA8A7009340,2F36BF9B6EB9642D4347DFCEB31B6E7C2E7CCAF3,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\BIO7-3.wp5
Bookmark: 06 Subseries VI Teaching,BIOL7,/CM078.ad1/A::A:\/BIOL7,1849 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/30/1992 10:16:52 AM (1992-01-30 18:16:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),861B9B561FFC7BC0C4C553A3D48CC9F5,CB74D1775A92AF33024AF5844611A651BD63F26C,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\BIOL7.wp5
Bookmark: 06 Subseries VI Teaching,BIOL7-93,/CM078.ad1/A::A:\/BIOL7-93,3624 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/16/1993 1:55:24 PM (1993-03-16 21:55:24 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5F44B105DD094BB8BDFB90CE823CD8FC,0019CB58A74FA6A5C53C1783AD553E12E273ED6A,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\BIOL7-93.wp5
Bookmark: 06 Subseries VI Teaching,CHESTER,/CM037.ad1/A::A:\/CHESTER,2291 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/10/1990 8:57:14 AM (1990-07-10 15:57:14 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),E9E0BC76B0D201549D8A7535990C6A32,292370F85551C7D666C66270B212B04636715704,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\CHESTER
Bookmark: 06 Subseries VI Teaching,GRADSTUD,/CM078.ad1/A::A:\/GRADSTUD,5332 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/3/1994 11:35:02 AM (1994-03-03 19:35:02 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6FCBEC6914F9551FBD03E969CB9FB1E0,806448BEE066D4144833790D40B31F22013256D4,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\GRADSTUD.wp5
Bookmark: 06 Subseries VI Teaching,SB-L6'93,/CM078.ad1/A::A:\/SB-L6'93,3727 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/19/1993 6:24:56 PM (1993-01-20 02:24:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C0CBD7900BC69489809D6375D4C1DABC,8307538EC705DAB064DF4D4709FE08FF7A311CDE,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\SB-L6'93.wp5
Bookmark: 06 Subseries VI Teaching,SB-L6'94,/CM078.ad1/A::A:\/SB-L6'94,4191 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/28/1994 4:29:04 PM (1994-01-29 00:29:04 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C30AA0B38394D381D5F91E6F68E20A05,F3BD83DB6FD6397FC0E6BD2ED5D1D7FD0C913E02,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\SB-L6'94.wp5
Bookmark: 06 Subseries VI Teaching,SCIBL6,/CM078.ad1/A::A:\/SCIBL6,5352 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/3/1994 7:31:56 PM (1994-02-04 03:31:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),14EC07BF6AA5D27BF9D548C10BD8B020,6DBE7AF6DFB8A3F7E73115C453979D92E71BA4B1,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\SCIBL6.wp5
Bookmark: 06 Subseries VI Teaching,SCIBL690,/CM037.ad1/A::A:\/SCIBL690,3332 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/23/1991 9:26:56 AM (1991-01-23 17:26:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),66F23B537BF537F744C709E8655D89BD,D7584246E57BB54D4EA039DB6BE98C792C9241B6,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 4.2,files\SCIBL690.wp
Bookmark: 06 Subseries VI Teaching,SCIBL6EX,/CM037.ad1/A::A:\/SCIBL6EX,4982 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/4/1990 2:05:58 AM (1990-03-04 10:05:58 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8CE2486402807047D0AACCC7F26E57FE,EE3F98BDEC5FE33B18D941EF42BEA6BA10BF93BF,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 4.2,files\SCIBL6EX.wp
Bookmark: 04.03 The Book of Life,RECCNBTP,/CM079.ad1/A::A:\/RECCNBTP,48685 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/3/1981 12:46:54 PM (1981-03-03 20:46:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),92B66166243D9700BF69F3F1D605E029,AFDA2FA48F0803510BDBD5DD6970C297E892E2B3,False,"D,S:Evolution (Biology),S:Life--Origin,S:Scientific Illustration,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\RECCNBTP.wp5
Bookmark: 04.03 The Book of Life,RECONSTR,/CM080.ad1/A::A:\/RECONSTR,50007 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/4/1993 12:28:56 PM (1993-03-04 20:28:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),624DE782EBF7883C6F832E58A54A6F0F,CE761A166579A06EE0E486171FB7C4991E4896DD,False,"D,S:Evolution (Biology),S:Life--Origin,S:Scientific Illustration,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\RECONSTR.wp5
Bookmark: 04.03 The Book of Life,RECONSTR,/CM047.ad1/A::A:\/RECONSTR,50007 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/4/1993 12:28:56 PM (1993-03-04 20:28:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),624DE782EBF7883C6F832E58A54A6F0F,CE761A166579A06EE0E486171FB7C4991E4896DD,False,"D,S:Evolution (Biology),S:Life--Origin,S:Scientific Illustration,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\RECONSTR[156003].wp5
Bookmark: 07 Subseries VII SJG Rare Books,RAREBOOK,/CM083.ad1/A::A:\/RAREBOOK,2811 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),11/10/1993 3:59:22 PM (1993-11-10 23:59:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B82873E717CA4F6841D3EBE730275A58,0598E76AF0551AB4A1DF2FBB08D101843BF15ED3,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\RAREBOOK.wp5
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2,/CM055.ad1/A::A:\/NEWDOWNL/SJGRAR2,122571 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/9/1995 2:00:04 AM (1995-05-09 09:00:04 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6C1903A89404AF26E5D1C944DBAAD71F,3DE7F7AE61D3EA05A0040A49DAA45DFC32EB473F,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\SJGRAR2.wp5
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2,/CM055.ad1/A::A:\/SJGRAR2,114012 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/31/1995 11:25:42 AM (1995-07-31 18:25:42 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1E80863CB7698876B6591DA1B30928CB,CC2C69706AF236834C36C36466D0AFBD273C32A1,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\SJGRAR2.wpd
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2.BAK,/CM055.ad1/A::A:\/SJGRAR2.BAK,115289 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/10/1994 4:44:22 PM (1994-03-11 00:44:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),F8E8B31E4A75454EFC9A97F2DFF25146,0144F8555DCB72D2C4E2FB7DD54BC0055671B746,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRAR2.BAK
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2.BAK,/CM055.ad1/A::A:\/NEWDOWNL/SJGRAR2.BAK,120104 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/10/1994 6:18:12 PM (1994-03-11 02:18:12 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),DEC04E6BAAF318FFCDF85EB59A466D12,5C896E4E30AB0EA7D1DA24841F2591717E404FC9,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRAR2[137014].BAK
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2.BK!,/CM055.ad1/A::A:\/SJGRAR2.BK!,71773 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/3/1994 1:43:14 PM (1994-02-03 21:43:14 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),24C78360043B54FEC12FB74BE1C2D42E,96E17DEC406391C0CF319FF87238B0976D400285,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRAR2.BK!
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2.RAW,/CM055.ad1/A::A:\/NEWDOWNL/SJGRAR2.RAW,71773 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/3/1994 1:43:14 PM (1994-02-03 21:43:14 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),24C78360043B54FEC12FB74BE1C2D42E,96E17DEC406391C0CF319FF87238B0976D400285,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRAR2.RAW
Bookmark: 07 Subseries VII SJG Rare Books,SJGRAR2.RAW,/CM055.ad1/A::A:\/SJGRAR2.RAW,70819 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/31/1995 11:31:08 AM (1995-07-31 18:31:08 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BF102276C0D2DF4DD2A411F524616F5C,880CD961CC6F98CB443D52CA17F79EDFE1B16D5F,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\SJGRAR2.RAW.wpd
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE,/CM056.ad1/A::A:\/SJGRARE,291 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),11/10/1993 5:06:10 PM (1993-11-11 01:06:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),50B96B1080881834E9895EE6E8F42037,7C65E4F57B38A8A28B42B1F3B2D92072904B7450,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE.RAW,/CM055.ad1/A::A:\/SJGRARE.RAW,30394 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/7/1993 6:53:52 PM (1993-12-08 02:53:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6FE627C499FE6FF54431B19DB7DE2805,994641ACD1234C80595B06771E77E69A220BCC12,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE.RAW
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE.RAW,/CM055.ad1/A::A:\/NEWDOWNL/SJGRARE.RAW,30394 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/7/1993 6:53:52 PM (1993-12-08 02:53:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6FE627C499FE6FF54431B19DB7DE2805,994641ACD1234C80595B06771E77E69A220BCC12,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE[137012].RAW
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE2.BAK,/CM079.ad1/A::A:\/SJGRARE2.BAK,38912 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/7/1981 5:45:46 PM (1981-12-08 01:45:46 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),DC5FFFFE778E3A58A03D9E7E16D52AE0,7CB3358E2893497D262A59E451B1AABC1BC24FD0,False,"D,CM:3.5,O,A,I,P",n/a,Unknown,files\SJGRARE2.BAK
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE2.BAK,/CM055.ad1/A::A:\/SJGRARE2.BAK,37824 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/7/1993 6:45:46 PM (1993-12-08 02:45:46 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),894253C2C3784AFA00BC161CD67BA4BF,1B0FE1D7DD87A7F74107958DCD9841D8B5FBE45F,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE2[137003].BAK
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE2.BAK,/CM055.ad1/A::A:\/NEWDOWNL/SJGRARE2.BAK,120104 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/10/1994 6:18:12 PM (1994-03-11 02:18:12 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),DEC04E6BAAF318FFCDF85EB59A466D12,5C896E4E30AB0EA7D1DA24841F2591717E404FC9,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE2[137011].BAK
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE2.RAW,/CM079.ad1/A::A:\/SJGRARE2.RAW,38912 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/12/1994 7:05:58 PM (1994-01-13 03:05:58 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6EF40ECEF3E963FA713D3BEF7B5ECB9B,73D6325825301B136F68DDFD324F7CFF8917BCDD,False,"D,CM:3.5,O,A,I,P",n/a,Unknown,files\SJGRARE2.RAW
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE2.RAW,/CM055.ad1/A::A:\/SJGRARE2.RAW,39732 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/3/1994 10:40:32 AM (1994-02-03 18:40:32 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3059648508E60A4A9FDB4343383E9323,DEE60B4D523598EF47D09A40CE6B66DB5ADD5281,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE2[137005].RAW
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE2.RAW,/CM055.ad1/A::A:\/NEWDOWNL/SJGRARE2.RAW,39732 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/3/1994 10:40:32 AM (1994-02-03 18:40:32 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3059648508E60A4A9FDB4343383E9323,DEE60B4D523598EF47D09A40CE6B66DB5ADD5281,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE2[137013].RAW
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE3,/CM055.ad1/A::A:\/NEWDOWNL/SJGRARE3,29712 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/8/1995 2:21:50 PM (1995-05-08 21:21:50 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5D9437226D8E0EA8E39CEB01BAD69A1A,89D6D365D04A377548102FAAF620363F0BA5FCD4,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE3
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE3,/CM055.ad1/A::A:\/SJGRARE3,806 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/31/1995 11:26:54 AM (1995-07-31 18:26:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),06D9CEADBEFB5AFE24412555006A6380,200AEA151B8631323EC4C3D882A7E72229285980,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\SJGRARE3.wpd
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE3.BAK,/CM055.ad1/A::A:\/NEWDOWNL/SJGRARE3.BAK,29712 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/8/1995 2:21:50 PM (1995-05-08 21:21:50 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5D9437226D8E0EA8E39CEB01BAD69A1A,89D6D365D04A377548102FAAF620363F0BA5FCD4,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE3.BAK
Bookmark: 07 Subseries VII SJG Rare Books,SJGRARE3.BK!,/CM055.ad1/A::A:\/SJGRARE3.BK!,21 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/10/1994 4:49:52 PM (1994-03-11 00:49:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),D07B9D588F313315E62A36AEA8488642,5F354E8251150F9EF47B2AD20CE13FA9959743D6,False,"D,CM:5.25,O,A,I,P",n/a,Unknown,files\SJGRARE3.BK!
Bookmark: 04.04 Triumph and Tragedy in Mudville,BABERUTH,/CM080.ad1/A::A:\/BABERUTH,12065 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4/15/1992 12:01:54 PM (1992-04-15 19:01:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7C0480C8D83B4ED7FB6BA8D751108147,EF4FBA76AB31B19DB74ED73C492227DF65E70053,False,"D,S:Baseball--United States,S:Baseball--Miscellanea,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\BABERUTH.wp5
Bookmark: 04.04 Triumph and Tragedy in Mudville,BABERUTH,/CM029.ad1/A::A:\/BABERUTH,12065 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4/15/1992 12:01:54 PM (1992-04-15 19:01:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7C0480C8D83B4ED7FB6BA8D751108147,EF4FBA76AB31B19DB74ED73C492227DF65E70053,False,"D,S:Baseball--United States,S:Baseball--Miscellanea,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\BABERUTH[126008].wp5
Bookmark: 10 Subseries X Computer Media Photos,CM001.JPG,/Computer Media Label Photo [AD1]/CM001.JPG,2962299 B,8/11/2010 2:22:48 PM (2010-08-11 21:22:48 UTC),8/11/2010 12:00:49 PM (2010-08-11 19:00:49 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),A4D6F82079B129BE578A6F9ED4B80679,7EB01BDC2D4954002D21033B4C17CD93C2FB0D1D,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM001.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM002.JPG,/Computer Media Label Photo [AD1]/CM002.JPG,2995956 B,8/11/2010 2:22:49 PM (2010-08-11 21:22:49 UTC),8/11/2010 12:02:12 PM (2010-08-11 19:02:12 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),E482684B70EBB354C9C00DA3DB2639BE,2F226858CD2E57AE403FC5A7F7139F52C5C850C8,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM002.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM003.JPG,/Computer Media Label Photo [AD1]/CM003.JPG,2984529 B,8/11/2010 2:22:49 PM (2010-08-11 21:22:49 UTC),8/11/2010 12:03:13 PM (2010-08-11 19:03:13 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),BFC9A1DAB42D1CBFDD37BB9AD71EBDAF,53D0FAAD07B210CE613F56F52441266E4CF2549A,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM003.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM004.JPG,/Computer Media Label Photo [AD1]/CM004.JPG,2998334 B,8/11/2010 2:22:50 PM (2010-08-11 21:22:50 UTC),8/11/2010 12:03:55 PM (2010-08-11 19:03:55 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),19650945B5500E6F3F6367F2BDD66E35,C19F6F4CBD06581CE5F4C79C00E4619EA5AF509F,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM004.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM005.JPG,/Computer Media Label Photo [AD1]/CM005.JPG,3004304 B,8/11/2010 2:22:50 PM (2010-08-11 21:22:50 UTC),8/11/2010 12:04:49 PM (2010-08-11 19:04:49 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),B0FB339A140A9907459714228632917B,4ED90BEF4179E3053BC99725861196FF18E61D91,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM005.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM006.JPG,/Computer Media Label Photo [AD1]/CM006.JPG,3066415 B,8/11/2010 2:22:51 PM (2010-08-11 21:22:51 UTC),8/11/2010 12:05:57 PM (2010-08-11 19:05:57 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),812B53258F21EE250D17C9308D2099D9,0688A526EF77BD4312622B99DB87062F706EED8D,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM006.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM007.JPG,/Computer Media Label Photo [AD1]/CM007.JPG,2949885 B,8/11/2010 2:22:51 PM (2010-08-11 21:22:51 UTC),8/11/2010 12:06:21 PM (2010-08-11 19:06:21 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),E84A05B1978B2A5624DF5D2A9F1A16A4,6076998AB78FB8390E4304EBFF67D5BFC0AE3A33,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM007.JPG
Bookmark: 10 Subseries X Computer Media Photos,CM008.JPG,/Computer Media Label Photo [AD1]/CM008.JPG,2949720 B,8/11/2010 2:22:52 PM (2010-08-11 21:22:52 UTC),8/11/2010 12:06:48 PM (2010-08-11 19:06:48 UTC),8/13/2010 8:34:50 AM (2010-08-13 15:34:50 UTC),77DBCC656611ACA661643772C3DF6E40,CF6E5D8E951B4A99944E97524B0257AEF946BAF2,False,"IM,O,A,I,P",n/a,JPEG EXIF,files\CM008.JPG
